"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
62859,200,215,38760,24099,5.87005e+18,133.415,2566.81,62859,88,94,62644,62637,62305,62404,62421
79896,258,276,49278,30618,5.87322e+18,197.505,3142.21,79896,146,153,79613,79554,70674,75596,75978
32882,177,270,20342,12540,5.87025e+18,191.342,2181.11,32882,111,116,32444,32071,25328,23754,28103
71706,247,274,44376,27330,5.87111e+18,163.189,2729.15,71706,116,127,71432,71414,63702,68023,68433
49625,278,314,30678,18947,5.87254e+18,141.032,2699.28,49625,115,112,49311,49287,48209,48680,48008
67930,263,270,42461,25469,5.88502e+18,228.376,3305.33,67930,194,188,67660,67660,67018,67462,67443
35287,100,157,21769,13518,5.87001e+18,94.4096,1781.96,35287,78,84,35081,34963,24407,23332,25959
45865,38,262,28672,17193,5.88903e+18,236.808,2767.42,45865,177,178,36092,27839,6724,10730,6658
97935,14,227,60433,37502,5.86998e+18,142.994,3213.81,97935,95,100,61118,35775,11247,13123,7487
78222,57,228,48165,30057,5.87017e+18,136.064,2794.52,78222,98,104,76662,74915,20039,28197,27387
78362,26,288,48327,30035,5.87015e+18,142.771,2955.91,78362,105,108,65281,49613,11029,18261,10184
60897,258,269,37515,23382,5.8711e+18,205.658,2614.77,60897,127,135,60628,60628,59997,60188,60515
98089,246,270,60652,37437,5.8702e+18,197.38,3504.84,98089,113,115,97819,97728,97431,97631,93604
88741,27,261,54874,33867,5.87005e+18,172.139,3295.32,88741,108,105,72350,52336,14959,21451,16645
80928,125,216,49882,31046,5.86988e+18,130.304,2823.43,80928,95,103,80647,80334,58390,58647,68190
24784,39,143,15360,9424,5.87025e+18,68.7766,1489.84,24784,76,75,22888,20463,9536,10393,10696
25373,44,162,15700,9673,5.86943e+18,108.479,1440.75,25373,78,81,24345,23128,6926,9237,10554
80225,103,279,49571,30654,5.87026e+18,154.48,3129.4,80225,107,113,79513,79008,38506,33325,37580
7002,97,122,4314,2688,5.86985e+18,56.7038,718.158,7002,60,59,6880,6876,6709,6803,6654
78992,187,217,48720,30272,5.87015e+18,131.234,2864.57,78992,91,98,78775,78753,72569,76455,75997
96820,118,285,60389,36431,5.88222e+18,242.699,3911.43,96820,203,198,93693,89656,43367,41072,43969
95976,212,426,59807,36169,5.88056e+18,203.079,4710.6,95976,187,192,95442,95138,74373,71446,63966
69350,120,215,42752,26598,5.87021e+18,132.984,2684.76,69350,91,95,69070,68841,49573,49297,53988
67934,3,307,42211,25723,5.88203e+18,236.489,3408.12,67934,184,181,10661,0,17,588,461
92332,171,285,57658,34674,5.88392e+18,247.009,3912.08,92332,201,200,91239,89752,60353,57417,66004
97960,24,298,60443,37517,5.87064e+18,170.659,3366.4,97960,124,128,80529,61181,13522,23042,13634
73175,130,203,45089,28086,5.87009e+18,126.632,2707.87,73175,92,98,72928,72788,56068,54448,63935
22497,87,246,13891,8606,5.86927e+18,100.793,1653.84,22497,87,92,22045,21769,9643,9263,9089
91289,216,317,56484,34805,5.87291e+18,190.849,3565.76,91289,150,156,90859,90553,69120,73877,66857
44280,171,180,27321,16959,5.87016e+18,116.865,2081.72,44280,83,84,44100,44090,43512,43878,43996
3429,46,123,2121,1308,5.8685e+18,47.3287,498.47,3429,48,49,3266,3164,2160,2223,2304
62634,200,220,38694,23940,5.87009e+18,137.436,2622.8,62634,90,91,62414,62404,61979,61979,62253
27916,138,173,17296,10620,5.86968e+18,95.1307,1651.59,27916,78,79,27743,27710,25773,26669,25265
21161,178,223,13126,8035,5.87021e+18,78.0284,1466.36,21161,78,80,20938,20917,20791,20795,20772
7847,112,114,4841,3006,5.87035e+18,56.1437,773.96,7847,61,62,7733,7733,7732,7733,7733
29866,63,175,18395,11471,5.86953e+18,90.6646,1685.55,29866,79,80,29447,29052,14529,14215,13204
59959,39,265,36915,23044,5.87123e+18,157.806,2505.17,59959,111,122,55923,51459,11440,17717,12062
66704,6,274,41156,25548,5.87382e+18,219.731,2911.53,66704,144,156,23606,0,2783,4073,2130
42580,144,197,26318,16262,5.87049e+18,123.768,1943.48,42580,87,91,42371,42295,33701,37687,36390
31095,24,175,19165,11930,5.87072e+18,104.024,1737.3,31095,78,79,24819,17888,4925,8418,3790
41701,9,286,25822,15879,5.87712e+18,218.266,2505.96,41701,149,139,19840,0,3417,4192,1521
92819,134,259,57357,35462,5.87015e+18,151.687,3341.34,92819,105,107,92344,91884,66304,65345,76681
60708,73,285,37815,22893,5.87985e+18,237.929,3074.62,60708,173,168,56814,53173,13510,21126,17243
2729,57,71,1675,1054,5.87057e+18,57.9919,385.322,2729,51,51,2646,2567,2291,2321,2564
58365,176,184,35913,22452,5.86993e+18,121.559,2382.07,58365,86,91,58181,58172,57547,57795,58181
72613,77,211,44871,27742,5.87011e+18,122.861,2790.4,72613,89,91,72178,72005,32461,32595,35042
35862,208,295,22171,13691,5.87101e+18,108.001,2116.52,35862,86,91,35567,35524,35201,35251,34991
18875,202,247,11708,7167,5.8703e+18,129.607,1619.48,18875,89,91,18628,18597,17692,18164,18352
38384,46,257,23636,14748,5.87079e+18,172.488,2041.31,38384,107,109,36362,34673,7554,12433,11390
13289,92,162,8209,5080,5.8701e+18,88.3791,1024.34,13289,70,70,13098,12930,8729,8434,9840
15583,50,139,9644,5939,5.86898e+18,92.8473,1109.65,15583,67,68,15158,14749,5721,6316,6465
60112,29,262,37019,23093,5.87013e+18,135.701,2540.37,60112,97,101,51878,41516,9123,14277,10986
46440,219,266,28598,17842,5.87157e+18,166.78,2237.28,46440,107,117,46166,46091,39853,43518,42086
11284,108,239,7034,4250,5.88008e+18,128.507,1261.16,11284,104,94,10775,10246,5604,5283,5512
6235,51,102,3859,2376,5.86701e+18,55.9631,643.591,6235,57,58,6053,5799,4509,4379,5043
4657,85,136,2862,1795,5.86824e+18,62.2182,588.101,4657,54,58,4521,4467,3403,3328,3711
19433,24,246,12002,7431,5.87383e+18,172.342,1543.02,19433,109,104,15623,12316,2433,4493,3319
25509,102,170,15728,9781,5.87069e+18,79.5139,1559.82,25509,76,77,25334,25238,21019,20233,19809
47783,70,183,29555,18228,5.86993e+18,96.0101,2177.16,47783,82,87,47426,46967,23847,23553,23317
71644,42,315,44222,27422,5.87108e+18,193.114,2988.7,71644,114,119,67468,62155,13135,21627,19385
30567,46,165,18807,11760,5.87034e+18,108.256,1575.7,30567,77,84,29526,28487,8559,11688,10537
65851,69,284,40665,25186,5.87028e+18,161.325,2686.17,65851,104,107,64834,63969,17667,26328,28729
80682,19,294,50686,29996,5.89387e+18,239.049,3846.69,80682,207,201,47042,23664,6155,11724,6816
48942,175,187,30258,18684,5.87025e+18,110.2,2188.14,48942,81,82,48755,48755,48229,48567,48618
94270,239,288,58126,36144,5.87014e+18,152.198,3206.72,94270,106,110,93982,93944,86127,89245,91729
41365,61,270,26029,15336,5.89427e+18,211.342,2710.94,41365,181,174,34660,28116,8634,12202,11575
55017,16,279,33991,21026,5.87067e+18,124.528,2625.75,55017,102,109,36266,22886,6116,9161,6283
10880,167,246,6736,4144,5.86984e+18,116.312,1246.99,10880,80,81,10627,10503,8917,8873,9618
90927,227,307,56743,34184,5.88675e+18,225.712,4022.94,90927,196,207,90512,90201,69830,73800,65588
68001,21,266,41780,26221,5.87145e+18,185.572,2674.05,68001,124,129,54194,42054,6921,14065,6285
28125,157,272,17358,10767,5.87343e+18,191.725,1925.2,28125,107,109,27737,27555,19804,19747,21552
66133,129,306,40961,25172,5.8739e+18,187.683,3070.98,66133,142,149,65130,64089,38659,37965,33932
84673,9,270,52428,32245,5.87033e+18,247.121,3540.4,84673,146,155,36827,0,5017,7584,3038
82363,87,220,50835,31528,5.87005e+18,152.718,3027.17,82363,95,96,81856,81631,41055,39080,44555
55287,134,274,34317,20970,5.88049e+18,194.85,2903.04,55287,167,160,54032,52518,29764,27689,29583
2677,84,126,1644,1033,5.86783e+18,46.8285,441.465,2677,45,48,2551,2546,2495,2528,2482
74492,8,288,45958,28534,5.87001e+18,138.448,2888.33,74492,104,106,32848,0,5086,5986,2881
74572,146,286,46272,28300,5.87991e+18,239.536,3394,74572,186,181,73197,71798,41205,37675,44712
17915,73,144,11061,6854,5.86855e+18,70.1262,1275.88,17915,74,74,17757,17630,14219,14382,13493
82564,105,342,50996,31568,5.87039e+18,154.43,3289.7,82564,116,108,81826,81308,49298,48624,55996
41201,71,221,25298,15903,5.87043e+18,124.721,1921.81,41201,93,96,40517,40102,15121,17240,21202
11843,26,149,7334,4509,5.86866e+18,79.2113,963.683,11843,65,69,10126,8059,2187,3240,2990
32415,3720,4913,20382,12033,5.75492e+18,426.431,8341.77,32415,281,229,27502,27497,23491,24431,9710
42259,225,274,26568,15691,5.89404e+18,203.377,2725.67,42259,181,173,41967,41845,36026,38044,37876
84628,23,262,52172,32456,5.86996e+18,144.645,2983.69,84628,103,108,68097,51107,11641,16465,11734
53793,165,288,33150,20643,5.8707e+18,156.251,2546.58,53793,114,118,53404,53166,36027,32319,31255
93205,117,285,58010,35195,5.8788e+18,235.876,3725.98,93205,197,189,90629,87406,40530,38906,41412
23868,15,272,14719,9149,5.87221e+18,166.415,1750.71,23868,98,99,15911,9442,2952,3782,2040
33071,23,197,20452,12619,5.86998e+18,116.863,1820.72,33071,79,82,26126,19190,5059,7432,6233
24949,128,219,15444,9505,5.87039e+18,117.308,1520.08,24949,80,87,24709,24557,17270,15994,16027
23794,251,258,14703,9091,5.88044e+18,187.389,1822.37,23794,125,125,23536,23532,23259,23439,23455
11917,26,151,7320,4597,5.8692e+18,79.0937,986.418,11917,64,67,10078,7788,2306,2939,2921
43354,15,262,26695,16659,5.87156e+18,164.524,2175.02,43354,107,115,29721,18241,5484,8008,3337
94209,9,328,58355,35854,5.87657e+18,194.643,3951.5,94209,169,179,44341,0,6767,9154,4856
5739,164,230,3578,2161,5.87386e+18,102.988,884.466,5739,73,72,5509,5472,4015,4275,3738
58836,128,265,36931,21905,5.89071e+18,231.227,3155.13,58836,193,191,56578,53469,29280,26494,30703
29125,153,174,17945,11180,5.86984e+18,103.964,1658.78,29125,77,78,28951,28919,28227,28630,28633
58152,229,281,36246,21906,5.8805e+18,200.751,3002.58,58152,172,171,57833,57658,48715,53162,48345
95342,158,318,59059,36283,5.87823e+18,234.029,3871.26,95342,193,190,94081,92806,47995,45428,43132
35301,121,261,22153,13148,5.89149e+18,218.221,2444.18,35301,168,165,33625,31319,16972,15575,18246
35990,104,257,22198,13792,5.87269e+18,158.436,2078.08,35990,120,120,35152,34326,16303,16314,15209
44562,131,317,28010,16552,5.895e+18,227.749,2929.64,44562,180,185,42749,40240,18089,18048,11480
25804,7,248,15891,9913,5.8704e+18,125.839,1670.4,25804,86,91,10494,0,1618,1876,1168
96553,45,285,60094,36459,5.87841e+18,236.859,3806.33,96553,191,195,86338,77120,16923,26258,18750
88056,94,226,54438,33618,5.86993e+18,140.196,3086.27,88056,91,96,87610,87350,46105,43907,50014
2741,126,139,1712,1029,5.87012e+18,66.8041,468.827,2741,51,47,2602,2548,2321,2510,2598
90107,86,286,55977,34130,5.88132e+18,238.088,3776.3,90107,196,197,85115,79549,25680,34712,32982
77478,20,300,47899,29579,5.87099e+18,187.537,2998.47,77478,116,119,59314,44124,9614,17446,8334
31530,240,256,19527,12003,5.87134e+18,147.69,1856.83,31530,102,104,31274,31224,29275,30375,30833
50879,55,226,31302,19577,5.86973e+18,125.792,2136.46,50879,92,100,49685,48488,13218,18376,19829
31323,60,159,19342,11981,5.86993e+18,79.7478,1699.19,31323,75,79,30886,30324,15044,15384,17457
39887,27,173,24647,15240,5.86991e+18,97.0246,1914.35,39887,83,86,33590,25493,6966,9888,9060
98657,192,281,60643,38014,5.87112e+18,161.803,3293.75,98657,125,129,98299,98045,73689,80020,80126
59185,225,293,36427,22758,5.87076e+18,171.058,2557.76,59185,116,121,58892,58840,47721,53438,41656
48824,72,290,30182,18642,5.87149e+18,158.036,2433.26,48824,111,118,47666,46775,16478,22402,19876
28559,17,240,17629,10930,5.87076e+18,102.63,1756.49,28559,81,81,19737,12528,3178,4930,3122
30266,154,217,18701,11565,5.87022e+18,116.45,1886.8,30266,85,85,30049,29933,27655,28607,27496
52546,154,260,32474,20072,5.87024e+18,161.26,2598.59,52546,101,105,52182,51865,37660,32957,42601
8316,112,242,5265,3051,5.90011e+18,165.18,1186.61,8316,114,109,7651,6923,3694,3455,3358
63078,262,313,39139,23939,5.87931e+18,193.704,3272.2,63078,175,176,62765,62712,53886,58567,53466
98854,49,295,61660,37194,5.88601e+18,236.36,4122.57,98854,206,207,83845,70124,15542,26138,17398
38353,140,257,23687,14666,5.86983e+18,137.126,2244,38353,99,99,37953,37632,27716,25086,30427
94614,278,285,58865,35749,5.87898e+18,232.675,3770.64,94614,191,193,94329,94319,91757,93560,93339
46540,383,426,29143,17397,5.88703e+18,192.258,3491.97,46540,171,173,46114,46074,43708,44832,40832
1981,42,85,1218,763,5.8662e+18,37.9202,330.963,1981,42,43,1889,1824,1043,1081,950
60585,271,272,37307,23278,5.87197e+18,203.858,2625.03,60585,132,131,60313,60313,60312,60313,60313
52488,160,211,32387,20101,5.87024e+18,131.587,2283.05,52488,89,94,52277,52194,49857,50855,50430
79167,190,275,49039,30128,5.87275e+18,203.897,3080.59,79167,145,144,78721,78269,56094,60738,56784
27610,180,251,16954,10656,5.87288e+18,130.069,1731.22,27610,97,103,27335,27234,20757,23026,20875
74378,216,266,45794,28584,5.87099e+18,188.245,2806.09,74378,132,130,74083,73890,63102,69104,64940
12247,14,152,7612,4635,5.86948e+18,64.7146,1052.9,12247,68,71,7526,4476,1248,2053,1364
7099,107,111,4372,2727,5.86691e+18,58.5561,660.536,7099,60,59,6988,6988,6962,6972,6988
38691,126,194,23914,14777,5.86967e+18,108.546,2012.9,38691,83,85,38488,38397,28474,29067,28960
39209,116,268,24214,14995,5.87488e+18,163.656,2273.36,39209,131,132,38352,37394,17997,18067,16479
9558,27,77,5888,3670,5.86868e+18,72.0737,744.167,9558,65,69,7767,5612,2635,3140,3538
91326,196,282,56317,35009,5.87287e+18,218.746,3341.45,91326,152,160,90834,90316,67339,75623,73484
29403,60,162,18074,11329,5.87073e+18,109.065,1550.45,29403,77,82,28882,28555,12151,12084,13985
73651,180,273,45679,27972,5.87376e+18,218.237,3030.13,73651,151,155,73084,72567,51994,51509,56378
15031,3796,4546,9429,5602,5.62237e+18,526.277,6710.81,15031,227,211,10485,10485,9683,9713,7022
71583,172,342,44194,27389,5.87024e+18,142.855,3096.92,71583,115,111,71155,70928,56109,54384,59309
61618,257,327,38218,23400,5.87564e+18,148.828,3209.76,61618,137,138,61291,61226,58710,58840,57054
18609,62,183,11511,7098,5.86941e+18,84.2238,1455.8,18609,78,80,18183,17633,9859,9374,9254
91430,7,327,56670,34760,5.87666e+18,186.619,3914.8,91430,170,181,35045,0,4731,6653,2907
8035,52,109,4933,3102,5.86877e+18,55.2159,764.049,8035,59,60,7856,7613,5767,5972,6243
9283,58,158,5751,3532,5.86962e+18,71.5135,941.09,9283,65,67,9026,8858,3908,3889,4101
61755,64,272,38108,23647,5.87368e+18,214.974,2823.55,61755,147,152,58929,56592,15128,23245,17356
73794,75,279,45596,28198,5.87043e+18,157.883,3051.71,73794,109,113,72711,72048,26130,29210,31369
90524,105,307,56415,34109,5.88547e+18,238.414,3978.43,90524,209,197,86195,81076,35547,36280,37210
48191,208,285,29991,18200,5.87924e+18,229.616,2724.58,48191,155,150,47804,47497,38115,42166,38995
18119,68,182,11204,6915,5.87002e+18,83.1348,1417.79,18119,81,79,17822,17446,11487,11755,11494
59114,272,285,36824,22290,5.88017e+18,216.846,3043.03,59114,169,171,58829,58791,56160,57553,56334
36053,137,171,22273,13780,5.86987e+18,100.175,1883.09,36053,82,84,35882,35836,31491,33630,32040
95288,134,279,58541,36747,5.87132e+18,167.871,3180.96,95288,128,133,94652,94071,53431,47788,61606
18236,21,142,11266,6970,5.87005e+18,79.4292,1226.17,18236,70,72,14152,10525,3172,4421,4147
8405,95,220,5233,3172,5.8762e+18,120.51,1019.72,8405,85,78,7983,7593,3977,3978,3525
83386,93,293,51379,32007,5.87013e+18,164.519,2986.9,83386,108,116,82633,81884,37502,37719,41257
33939,155,238,20996,12943,5.86991e+18,134.223,2049.47,33939,90,90,33682,33452,29864,30153,30285
88468,143,325,54834,33634,5.87848e+18,221.536,3895.63,88468,183,188,87010,85587,49420,50482,44488
10387,74,145,6385,4002,5.87006e+18,74.547,921.375,10387,66,68,10196,10111,7316,7144,7364
85619,25,278,52808,32811,5.87792e+18,228.913,3443.91,85619,185,181,68425,52400,8440,20157,7402
87536,219,274,53799,33737,5.8712e+18,181.649,3041.84,87536,133,136,87233,87110,74297,81086,78930
53899,45,275,33174,20725,5.8752e+18,203.201,2612.38,53899,139,137,49857,46231,9914,15882,10025
10741,114,132,6614,4127,5.86956e+18,66.1894,939.732,10741,60,61,10609,10596,10198,10411,10102
62859,199,217,38706,24153,5.87035e+18,128.555,2564.93,62859,90,96,62642,62637,61157,61768,62286
46420,55,260,28681,17739,5.86976e+18,150.97,2438.65,46420,99,103,44730,42350,11027,14954,13853
42736,127,265,26435,16301,5.87132e+18,170.677,2166.45,42736,110,114,42232,41789,25260,25562,29667
29730,122,381,18408,11322,5.87199e+18,160.606,2318.02,29730,113,111,29076,28537,16499,16206,16811
92150,12,286,57432,34718,5.88567e+18,215.777,3939.51,92150,205,197,48326,26425,6987,10630,5109
17190,63,279,10633,6557,5.86979e+18,115.953,1523.72,17190,79,87,16548,16208,4430,6156,5764
18187,99,255,11266,6921,5.87794e+18,153.4,1584.29,18187,114,109,17410,16673,8902,8865,9663
97489,404,426,60716,36773,5.88028e+18,180.314,4723.17,97489,182,189,97063,97037,96520,96843,93284
13280,142,270,8352,4928,5.89909e+18,159.273,1608.2,13280,133,125,12768,12149,7896,7321,6182
23621,77,236,14606,9015,5.87068e+18,109.253,1502.24,23621,85,90,23128,22758,8290,9602,12536
67891,50,268,42039,25852,5.87175e+18,197.143,2737.23,67891,129,138,64785,62424,13914,21677,17016
94467,89,227,58288,36179,5.86991e+18,140.849,3161.22,94467,94,102,93905,93562,47195,45106,55404
64867,220,271,40391,24476,5.88425e+18,224.056,3200.83,64867,192,184,64517,64148,54925,58261,58211
21690,6,141,13382,8308,5.87057e+18,73.0111,1372.91,21690,73,72,7176,0,675,1389,664
80767,173,273,49611,31156,5.87108e+18,158.82,2881.6,80767,123,127,80387,80136,58171,52900,61309
55523,82,411,34482,21041,5.87607e+18,157.843,3451.71,55523,151,140,53448,51471,29019,28993,28252
19830,174,275,12225,7605,5.87174e+18,80.0731,1511.41,19830,79,82,19555,19533,19327,19331,19138
50329,104,317,31579,18750,5.89297e+18,215.566,3172.03,50329,182,190,47060,43208,20827,20294,12174
67659,45,260,41691,25968,5.87075e+18,131.918,2669.21,67659,98,102,64819,61639,15427,20970,19344
90259,231,276,55980,34279,5.87338e+18,221.942,3342.53,90259,167,158,89911,89647,75196,83116,81035
63767,9,284,39372,24395,5.87014e+18,164.481,2649.67,63767,104,107,31220,0,4766,6456,2429
90976,104,262,56113,34863,5.87007e+18,142.842,3078.76,90976,104,109,90431,89871,49313,47187,61750
39535,77,322,24571,14964,5.88042e+18,133.31,2714.46,39535,145,142,37435,35303,18955,19765,14033
17129,74,139,10521,6608,5.86932e+18,94.0989,1162.76,17129,67,75,16894,16792,9333,8986,9671
17825,121,131,10969,6856,5.86906e+18,69.6331,1161.65,17825,72,73,17694,17694,17105,17393,17281
6689,27,134,4118,2571,5.87053e+18,74.5224,708.215,6689,56,59,5824,4818,1540,2135,2131
67345,52,211,41482,25863,5.87009e+18,132.306,2577.74,67345,92,97,65613,63271,17595,24749,24256
45968,21,279,28417,17551,5.87026e+18,144.813,2482.4,45968,103,98,33334,23627,7031,9129,7049
90662,89,231,55894,34768,5.87017e+18,145.445,3048.97,90662,95,101,90035,89547,41360,40057,40489
53434,89,196,32999,20435,5.87018e+18,97.8484,2366.51,53434,84,85,53157,53035,34651,32363,33883
10936,122,201,6753,4183,5.86974e+18,94.3526,994.99,10936,69,73,10721,10610,8254,8344,9635
95042,99,328,58943,36099,5.87564e+18,206.584,3924.44,95042,167,170,92829,90403,42397,43966,53206
89677,9,227,55352,34325,5.86993e+18,130.314,3089.32,89677,94,99,41990,0,6866,8368,5151
14911,137,212,9183,5728,5.8697e+18,88.0343,1176.87,14911,76,78,14699,14633,11498,11420,10795
88950,15,227,54899,34051,5.86997e+18,138.709,3075.71,88950,92,98,57470,33612,10762,10876,9228
96239,99,294,59412,36827,5.87032e+18,164.541,3204.84,96239,112,118,95490,94697,44315,44681,53707
49977,48,224,30728,19249,5.86975e+18,137.284,2125.41,49977,94,104,48242,46886,11289,16813,18062
42877,114,381,26555,16322,5.87149e+18,184.219,2656.01,42877,116,125,42077,41356,18799,19407,20287
64464,263,285,40130,24334,5.87977e+18,209.844,3146.14,64464,171,176,64179,64132,57233,61291,59741
78573,252,273,48711,29862,5.87366e+18,215.806,3118.9,78573,154,154,78285,78163,67803,74022,74040
25500,124,252,15779,9721,5.87198e+18,142.301,1674.38,25500,100,100,25076,24705,14732,14422,17146
50146,25,272,31155,18991,5.87738e+18,187.367,2633.84,50146,155,148,40016,30659,5968,11501,6375
75380,422,426,47171,28209,5.88637e+18,211.29,4318.42,75380,189,199,74954,74943,74952,74951,73931
83568,28,327,51806,31762,5.87501e+18,197.988,3666.38,83568,160,152,68510,52291,10837,20293,12288
78309,159,279,48400,29909,5.87087e+18,153.487,2942.64,78309,114,125,77912,77635,49389,40815,43366
61577,115,250,38063,23514,5.87019e+18,144.035,2782.27,61577,104,103,61077,60704,39318,37346,40712
13520,120,257,8388,5132,5.86949e+18,107.015,1357.76,13520,83,84,13208,13056,7299,6324,7540
33961,11,252,20904,13057,5.87154e+18,171.946,1899.91,33961,104,102,19932,13139,3696,4749,812
10047,18,145,6220,3827,5.87112e+18,68.2373,975.467,10047,69,70,6835,4154,1495,1349,1830
42970,102,285,26712,16258,5.87847e+18,224.203,2548.24,42970,149,139,41565,40128,18333,17755,16070
11866,185,245,7394,4472,5.878e+18,187.583,1286.86,11866,98,98,11588,11443,9828,10719,9646
31824,58,269,19683,12141,5.87603e+18,176.368,2095.85,31824,129,131,29629,27938,8266,12434,9698
74372,151,268,45684,28688,5.87139e+18,165.178,2764.45,74372,123,127,73912,73568,48914,45290,53833
48834,61,190,30099,18735,5.86946e+18,109.189,2128.22,48834,85,93,48070,47475,15734,19146,22313
44405,95,196,27411,16994,5.87043e+18,116.145,2088.09,44405,83,87,44098,43908,27187,25567,28305
85142,110,285,52959,32183,5.87804e+18,243.282,3585.07,85142,177,187,82697,79968,38360,37691,42452
51857,103,316,32053,19804,5.87398e+18,152.941,2814.27,51857,131,129,50810,49903,29864,30086,29028
65228,154,271,40962,24266,5.89278e+18,226.159,3366.41,65228,193,194,63862,61850,40770,38208,44142
66112,177,270,40937,25175,5.87019e+18,199.763,2991.46,66112,119,122,65664,65250,49654,46658,57153
93686,8,279,57932,35754,5.87015e+18,157.472,3353.21,93686,109,108,39621,0,5598,6653,3403
8065,34,143,4951,3114,5.86948e+18,63.7123,794.858,8065,62,64,7279,6194,2823,3076,3467
66617,202,208,41148,25469,5.87002e+18,112.873,2685.13,66617,88,91,66409,66409,66405,66409,66211
4074,16,74,2536,1538,5.86668e+18,57.4816,475.761,4074,55,57,2672,1676,658,943,1063
59208,49,265,36634,22574,5.87106e+18,169.549,2498.56,59208,115,123,56743,54759,13070,19506,17049
56358,193,315,34842,21516,5.87329e+18,152.234,2898.44,56358,126,127,55958,55769,48263,46949,45670
48827,81,314,30201,18626,5.87401e+18,149.9,2739.3,48827,129,126,47435,46259,20560,22940,21653
5408,6,123,3343,2065,5.87164e+18,55.1997,645.844,5408,56,59,1866,0,158,375,454
29254,63,172,18057,11197,5.8705e+18,78.0016,1671,29254,77,79,28865,28499,17516,17628,19381
67612,152,275,41691,25921,5.87818e+18,231.268,3049.69,67612,173,168,66655,65817,40764,34834,38983
41546,56,172,25652,15894,5.86982e+18,99.2907,1991.58,41546,80,82,40730,39314,14535,16785,17886
13974,31,79,8678,5296,5.86962e+18,67.3773,891.356,13974,67,69,12017,9209,5243,5370,6732
19507,201,249,12169,7338,5.88066e+18,183.666,1678.29,19507,134,119,19226,19081,16617,17547,17375
13290,114,260,8385,4905,5.89757e+18,185.331,1497.05,13290,140,133,12195,10772,6695,6273,8526
78326,131,271,48404,29922,5.87072e+18,146.773,2910.95,78326,114,115,77857,77395,40895,37364,33598
91526,239,309,56310,35216,5.87175e+18,227.102,3349.19,91526,125,135,91203,91074,77724,85067,81243
32812,31,170,20231,12581,5.8696e+18,102.72,1689.8,32812,79,82,28996,23901,6920,9914,9650
11517,21,133,7117,4400,5.86921e+18,68.4961,978.406,11517,66,68,8882,6524,1897,2793,1841
84629,143,285,52814,31815,5.8826e+18,246.193,3705.26,84629,195,194,82916,81025,46486,41305,49555
75387,88,279,46602,28785,5.8698e+18,151.559,3064.54,75387,108,106,74533,74018,40654,38150,42083
93519,247,289,57633,35886,5.87022e+18,143.414,3180.74,93519,104,108,93230,93221,85125,89981,88681
42728,51,258,26364,16364,5.87008e+18,119.248,2157.96,42728,88,88,41409,39627,12995,16130,14332
92370,61,282,56791,35579,5.87094e+18,154.198,3151.49,92370,119,130,90261,88656,22041,32737,32677
83197,205,397,51519,31678,5.87265e+18,178.849,3810.45,83197,148,146,82706,82449,68891,68402,66621
11391,1227,2738,7116,4275,5.58113e+18,759.709,4622.99,11391,190,189,8653,7677,5515,5578,5422
40621,178,252,24996,15625,5.86986e+18,127.999,2011.97,40621,90,96,40369,40316,29066,34135,25599
87785,28,316,54431,33354,5.87878e+18,227.052,3838.48,87785,185,193,69654,52687,12799,20594,10218
66047,128,285,40637,25410,5.87063e+18,150.361,2714.74,66047,102,109,65688,65378,35491,31658,37116
71083,161,315,43879,27204,5.87299e+18,161.401,3174.62,71083,136,136,70513,70160,54714,52124,54050
63516,174,281,39247,24269,5.87045e+18,155.85,2629.82,63516,101,107,63227,63109,49397,54878,47734
19891,7,126,12237,7654,5.86974e+18,66.5718,1276.9,19891,73,73,7402,0,1050,836,680
30294,234,400,18866,11428,5.88844e+18,219.363,2597.97,30294,159,162,29878,29761,18687,17384,10108
85919,169,278,52854,33065,5.87294e+18,204.774,3222.63,85919,160,149,85330,84708,57583,50476,52722
5303,71,101,3245,2058,5.87162e+18,51.1371,596.433,5303,55,53,5202,5202,4084,4085,3563
58017,60,184,35717,22300,5.87003e+18,119.103,2381.99,58017,85,89,57150,56142,20074,22550,24673
12677,215,250,7862,4815,5.87275e+18,94.7519,1260.3,12677,78,81,12427,12396,11786,12081,12010
72321,21,245,44699,27622,5.87019e+18,169.551,2899.92,72321,97,96,53262,38032,9800,12431,8330
95821,97,263,59027,36794,5.87012e+18,141.991,3166.44,95821,103,110,95196,94609,47689,48009,57242
47666,59,199,29420,18246,5.87015e+18,123.212,2175.9,47666,84,89,46822,45931,16148,18657,18776
60105,90,217,37093,23012,5.87017e+18,114.604,2510.08,60105,88,91,59715,59437,36261,34594,37980
40692,168,221,25152,15540,5.87028e+18,136.961,1919.36,40692,91,99,40456,40350,34175,36904,38588
45697,165,287,28884,16813,5.90162e+18,209.685,2822.12,45697,186,183,44937,43715,28195,28730,34761
62352,10,215,38501,23851,5.86998e+18,128.776,2553.36,62352,90,93,31903,21666,5128,5428,3792
85121,232,280,53135,31986,5.88373e+18,214.354,3699.85,85121,201,192,84787,84534,73126,79035,77582
81194,167,315,50114,31080,5.87248e+18,175.802,3358,81194,141,139,80662,80295,64038,63685,65336
